total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;ignored;trustPhase;trustValue;noIgnored;noSuggestions;workload;timePressure;taskSeverity;taskSwitch;occupiedTime;world_nr;tick_nr
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2379
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2380
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2381
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2382
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2383
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2384
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2385
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2386
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2387
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2388
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2389
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2390
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2391
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2392
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2393
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2394
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2395
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2396
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2397
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2398
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2399
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2400
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2401
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2402
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2403
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2404
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2405
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2406
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2407
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2408
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2409
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2410
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2411
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2412
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2413
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2414
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2415
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2416
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2417
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2418
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2419
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2420
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2421
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2422
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2423
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2424
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2425
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2426
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2427
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2428
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2429
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2430
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2431
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2432
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2433
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2434
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2435
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2436
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2437
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2438
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2439
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2440
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2441
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2442
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2443
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2444
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2445
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2446
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2447
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2448
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2449
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2450
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2451
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2452
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2453
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2454
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2455
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2456
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2457
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2458
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2459
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2460
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2461
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2462
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2463
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2464
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2465
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2466
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2467
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2468
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2469
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2470
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2471
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2472
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2473
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2474
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2475
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2476
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2477
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2478
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2479
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2480
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2481
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2482
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2483
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2484
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2485
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2486
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2487
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2488
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2489
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2490
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2491
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2492
11;90;0;0;0.4;2;0.25;0;0;0.34;0.46;0.33;0.33;0.04;1;2493
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2494
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2495
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2496
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2497
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2498
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2499
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2500
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2501
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2502
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2503
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2504
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2505
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2506
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2507
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2508
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2509
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2510
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2511
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2512
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2513
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2514
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2515
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2516
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2517
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2518
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2519
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2520
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2521
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2522
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2523
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2524
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2525
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2526
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2527
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2528
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2529
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2530
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2531
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2532
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2533
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2534
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2535
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2536
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2537
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2538
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2539
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2540
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2541
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2542
11;92;0;0;0.4;2;0.25;0;0;0.35;0.52;0.33;0.33;0.0;1;2543
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2544
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2545
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2546
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2547
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2548
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2549
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2550
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2551
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2552
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2553
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2554
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2555
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2556
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2557
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2558
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2559
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2560
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2561
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2562
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2563
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2564
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2565
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2566
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2567
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2568
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2569
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2570
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2571
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2572
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2573
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2574
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2575
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2576
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2577
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2578
11;93;0;0;0.4;2;0.25;0;0;0.35;0.53;0.33;0.33;0.0;1;2579
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2580
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2581
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2582
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2583
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2584
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2585
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2586
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2587
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2588
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2589
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2590
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2591
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2592
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2593
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2594
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2595
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2596
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2597
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2598
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2599
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2600
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2601
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2602
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2603
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2604
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2605
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2606
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2607
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2608
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2609
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2610
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2611
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2612
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2613
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2614
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2615
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2616
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2617
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2618
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2619
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2620
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2621
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2622
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2623
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2624
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2625
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2626
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2627
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2628
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2629
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2630
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2631
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2632
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2633
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2634
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2635
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2636
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2637
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2638
11;94;0;0;0.4;2;0.25;0;0;0.35;0.54;0.33;0.33;0.0;1;2639
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2640
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2641
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2642
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2643
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2644
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2645
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2646
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2647
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2648
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2649
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2650
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2651
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2652
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2653
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2654
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2655
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2656
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2657
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2658
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2659
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2660
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2661
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2662
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2663
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2664
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2665
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2666
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2667
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2668
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2669
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2670
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2671
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2672
11;95;0;0;0.4;2;0.25;0;0;0.35;0.55;0.33;0.33;0.0;1;2673
